"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","status"
"8ky5s","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky6d","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8ky6h","0.04","0.00","0.24","0.14","0.30","0.00","Fraud"
"8ky6n","0.00","0.00","0.17","0.14","0.23","0.00","Fraud"
"8ky6u","0.58","0.00","0.00","0.00","0.00","0.17","OK"
"8ky6v","0.00","0.00","0.00","0.17","0.00","0.00","OK"
"8ky77","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ky8n","0.00","0.00","0.00","0.00","0.00","0.78","OK"
"8ky8r","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky93","0.00","0.00","0.00","0.00","0.00","0.60","OK"
"8ky9n","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyao","0.00","0.00","0.50","0.00","0.00","0.00","OK"
"8kyb9","0.00","0.00","0.29","0.00","0.00","0.43","OK"
"8kybc","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kybl","0.00","0.01","0.01","0.02","0.33","0.00","OK"
"8kybu","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyc0","0.40","0.00","0.00","0.00","0.00","0.20","OK"
"8kycf","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kycw","0.11","0.01","0.18","0.01","0.02","0.35","OK"
"8kydv","0.01","0.00","0.32","0.09","0.10","0.23","Fraud"
"8kygk","0.97","0.00","0.00","0.03","0.00","0.00","OK"
"8kygl","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kygo","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kygq","0.00","0.00","0.06","0.01","0.00","0.51","OK"
"8kygz","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyhj","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kyiq","0.00","0.00","0.00","0.00","0.00","0.71","OK"
"8kyjt","0.08","0.00","0.00","0.00","0.00","0.75","OK"
"8kyk5","0.49","0.01","0.09","0.00","0.01","0.10","OK"
"8kyka","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyl4","0.31","0.00","0.00","0.01","0.01","0.08","OK"
"8kyl5","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyld","0.20","0.00","0.00","0.00","0.00","0.30","OK"
"8kymr","0.33","0.00","0.00","0.00","0.00","0.33","OK"
"8kynd","0.70","0.00","0.10","0.00","0.00","0.00","OK"
"8kynk","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kyov","0.00","0.21","0.00","0.70","0.00","0.00","Fraud"
"8kyow","0.00","0.00","0.00","0.20","0.00","0.00","OK"
"8kyoy","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kyp1","0.01","0.00","0.00","0.00","0.22","0.00","OK"
"8kyp7","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyp8","0.00","0.57","0.00","0.00","0.00","0.00","OK"
"8kypd","0.67","0.00","0.02","0.00","0.02","0.06","OK"
"8kypr","0.35","0.04","0.00","0.00","0.00","0.22","OK"
"8kyqu","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyre","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kysj","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyss","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kytg","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyu8","0.83","0.17","0.00","0.00","0.00","0.00","OK"
"8kyvb","0.01","0.00","0.02","0.00","0.00","0.05","OK"
"8kyvg","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyvt","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyvw","0.20","0.03","0.00","0.03","0.00","0.27","OK"
"8kyw0","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyw6","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kywb","0.00","0.00","0.00","0.00","0.00","0.82","OK"
"8kywm","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kywq","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kywy","0.06","0.00","0.03","0.00","0.00","0.00","OK"
"8kyxs","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kyxz","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kyyv","0.36","0.00","0.14","0.00","0.00","0.00","OK"
"8kyz1","0.07","0.86","0.07","0.00","0.00","0.00","OK"
"8kyzp","0.01","0.00","0.01","0.00","0.00","0.00","OK"
"8kz2d","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kz2e","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kz2y","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kz4p","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kz5j","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"8kz64","0.08","0.00","0.04","0.00","0.00","0.36","OK"
"8kz6l","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kz6p","0.75","0.04","0.03","0.00","0.00","0.00","Fraud"
"8kz6r","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kz74","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kz7h","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kz7i","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kz7z","0.64","0.07","0.00","0.00","0.00","0.00","OK"
"8kz81","0.64","0.00","0.00","0.00","0.00","0.14","OK"
"8kz84","0.53","0.01","0.01","0.07","0.00","0.10","OK"
"8kz8a","0.00","0.00","0.00","0.00","0.00","0.65","OK"
"8kz9c","0.00","0.00","0.00","0.00","0.00","0.70","OK"
"8kz9e","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kz9f","0.85","0.01","0.01","0.00","0.00","0.00","OK"
"8kz9k","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kz9x","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kzaf","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzbb","0.21","0.00","0.00","0.00","0.00","0.00","OK"
"8kzbg","0.74","0.00","0.00","0.00","0.00","0.00","OK"
"8kzd5","0.25","0.00","0.50","0.00","0.00","0.00","OK"
"8kzds","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzen","0.03","0.00","0.00","0.00","0.00","0.72","OK"
"8kzep","0.00","0.00","0.02","0.00","0.00","0.90","OK"
"8kzer","0.16","0.00","0.16","0.00","0.00","0.26","OK"
"8kzes","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzf2","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzf5","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzfo","0.00","0.00","0.01","0.00","0.00","0.88","OK"
"8kzgc","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzgf","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8kzhr","0.00","0.00","0.00","0.11","0.00","0.56","OK"
"8kzhu","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kzhz","0.06","0.00","0.11","0.00","0.00","0.17","OK"
"8kzi1","0.00","0.00","0.00","0.33","0.00","0.67","OK"
"8kzi5","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzjk","0.00","0.00","0.00","1.00","0.00","0.00","Fraud"
"8kzjq","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kzjy","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzkc","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzkl","0.51","0.02","0.00","0.00","0.02","0.21","OK"
"8kzkp","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzkq","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kzl3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzl6","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kzlb","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzll","0.79","0.01","0.01","0.00","0.01","0.00","OK"
"8kzlm","0.75","0.00","0.25","0.00","0.00","0.00","OK"
"8kzm1","0.81","0.05","0.03","0.00","0.01","0.00","Fraud"
"8kzmh","0.00","0.00","0.67","0.00","0.00","0.00","OK"
"8kzmx","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzmy","0.00","0.00","0.02","0.00","0.00","0.48","OK"
"8kzna","0.02","0.00","0.06","0.00","0.00","0.59","OK"
"8kznn","0.01","0.01","0.14","0.03","0.06","0.14","OK"
"8kznw","0.25","0.01","0.00","0.01","0.00","0.06","OK"
"8kzo4","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8kzom","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kzpi","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzq3","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzqd","0.74","0.02","0.02","0.01","0.00","0.01","OK"
"8kzqe","0.50","0.50","0.00","0.00","0.00","0.00","OK"
"8kzqo","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzr4","0.00","0.00","0.00","0.00","0.07","0.00","OK"
"8kzr5","0.00","0.00","0.00","0.00","0.15","0.00","OK"
"8kzr6","0.00","0.00","0.00","0.00","0.08","0.00","OK"
"8kzr7","0.00","0.00","0.00","0.00","0.04","0.00","OK"
"8kzr9","0.00","0.00","0.00","0.00","0.04","0.00","OK"
"8kzss","0.00","0.00","0.00","0.00","0.10","0.00","OK"
"8kzst","0.00","0.00","0.00","0.00","0.08","0.00","OK"
"8kzsu","0.00","0.00","0.00","0.00","0.05","0.00","OK"
"8kzt1","0.01","0.00","0.00","0.00","0.03","0.01","OK"
"8kztj","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kztp","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kztq","0.55","0.01","0.01","0.01","0.00","0.13","OK"
"8kzu3","0.00","0.00","0.00","0.00","0.00","0.86","OK"
"8kzuk","0.19","0.00","0.09","0.00","0.00","0.17","OK"
"8kzv1","0.00","0.00","0.06","0.00","0.05","0.04","OK"
"8kzvn","0.08","0.00","0.03","0.00","0.00","0.55","OK"
"8kzw1","0.38","0.03","0.03","0.00","0.00","0.05","OK"
"8kzwc","0.00","0.00","0.09","0.00","0.00","0.82","OK"
"8kzwu","0.92","0.01","0.00","0.00","0.01","0.00","OK"
"8kzx6","0.00","0.00","0.00","0.00","0.00","0.47","OK"
"8kzxc","0.89","0.00","0.00","0.00","0.00","0.00","OK"
"8kzxk","0.06","0.00","0.02","0.01","0.01","0.56","OK"
"8kzxo","0.00","0.00","0.00","0.00","0.89","0.00","OK"
"8kzxz","0.83","0.00","0.00","0.00","0.00","0.00","OK"
"8kzy2","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kzy5","0.02","0.00","0.11","0.01","0.00","0.66","OK"
"8kzyi","0.00","0.00","0.01","0.00","0.01","0.88","Observation"
"8kzyz","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l004","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l00g","0.00","0.00","0.00","0.00","0.08","0.03","OK"
"8l00h","0.00","0.00","0.00","0.01","0.02","0.05","Fraud"
"8l00x","0.25","0.25","0.00","0.00","0.00","0.25","OK"
"8l014","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8l01a","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l01b","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l01g","0.00","0.00","0.28","0.01","0.22","0.00","OK"
"8l01w","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l01y","0.04","0.00","0.04","0.00","0.00","0.33","OK"
"8l029","0.00","0.00","0.00","0.00","0.00","0.89","OK"
"8l02e","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l02g","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8l02m","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8l02n","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8l02t","0.60","0.04","0.00","0.04","0.08","0.00","OK"
"8l02x","0.00","0.00","0.00","0.00","0.01","0.00","OK"
"8l03g","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8l03j","0.42","0.00","0.00","0.00","0.00","0.33","OK"
"8l046","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l04m","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8l04x","0.04","0.00","0.15","0.81","0.00","0.00","OK"
"8l04z","0.01","0.01","0.07","0.00","0.01","0.68","OK"
"8l050","0.04","0.00","0.18","0.78","0.00","0.00","OK"
"8l051","0.04","0.00","0.06","0.90","0.00","0.00","OK"
"8l052","0.05","0.00","0.07","0.89","0.00","0.00","OK"
"8l053","0.04","0.00","0.12","0.84","0.00","0.00","OK"
"8l05k","0.00","0.00","0.00","0.00","0.00","0.17","OK"
"8l05l","0.00","0.00","0.01","0.00","0.01","0.44","OK"
"8l05z","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l061","0.43","0.00","0.00","0.00","0.10","0.05","OK"
"8l063","0.91","0.03","0.03","0.00","0.00","0.03","OK"
"8l06b","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8l071","0.00","0.00","0.01","0.97","0.00","0.00","OK"
"8l07i","0.58","0.01","0.01","0.00","0.00","0.12","OK"
"8l07n","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l07q","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8l07t","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l08l","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l09b","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0a0","0.77","0.02","0.05","0.02","0.00","0.00","OK"
"8l0aq","0.25","0.13","0.19","0.00","0.13","0.13","OK"
"8l0b4","0.02","0.01","0.08","0.00","0.00","0.50","OK"
"8l0bl","0.00","0.00","0.05","0.00","0.00","0.00","Observation"
"8l0bm","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0c2","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0ca","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8l0cx","0.28","0.00","0.00","0.00","0.00","0.00","OK"
"8l0e4","0.37","0.00","0.02","0.00","0.00","0.38","OK"
"8l0f6","0.69","0.00","0.04","0.04","0.00","0.00","OK"
"8l0fs","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8l0fv","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0fx","0.00","0.50","0.00","0.50","0.00","0.00","OK"
"8l0gr","0.18","0.00","0.00","0.00","0.00","0.18","OK"
"8l0ho","0.80","0.00","0.00","0.00","0.00","0.00","OK"
"8l0i4","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0io","0.00","0.00","0.00","0.00","0.04","0.00","OK"
"8l0iu","0.00","0.00","0.00","0.00","0.06","0.00","OK"
"8l0iv","0.00","0.00","0.00","0.00","0.13","0.00","OK"
"8l0j8","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8l0jf","0.00","0.00","0.00","0.00","0.05","0.00","OK"
"8l0k0","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0k9","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8l0l8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0lh","0.00","0.00","0.00","0.00","0.00","0.40","OK"
"8l0lm","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0lv","0.29","0.00","0.43","0.00","0.00","0.00","OK"
"8l0m2","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8l0m9","0.02","0.00","0.17","0.02","0.29","0.07","OK"
"8l0mw","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8l0n5","0.00","0.00","0.00","0.00","0.00","0.14","OK"
"8l0ng","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8l0nw","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0p1","0.55","0.02","0.00","0.06","0.00","0.08","OK"
"8l0p8","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0q6","0.02","0.00","0.02","0.01","0.01","0.63","Fraud"
"8l0r9","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0rb","0.20","0.00","0.04","0.00","0.01","0.30","Fraud"
"8l0rp","0.23","0.01","0.01","0.10","0.00","0.21","OK"
"8l0rq","0.10","0.00","0.01","0.01","0.01","0.43","OK"
"8l0rr","0.30","0.00","0.01","0.00","0.00","0.38","OK"
"8l0sm","0.03","0.00","0.01","0.00","0.00","0.46","OK"
"8l0sw","0.38","0.00","0.00","0.00","0.00","0.00","OK"
"8l0t1","0.00","0.00","0.00","0.00","0.00","0.81","OK"
"8l0t3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0t6","0.10","0.00","0.10","0.00","0.30","0.30","OK"
"8l0td","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8l0ty","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8l0u5","0.00","0.00","0.00","0.25","0.00","0.00","OK"
"8l0uu","0.08","0.00","0.35","0.00","0.00","0.50","OK"
"8l0v8","0.18","0.00","0.00","0.01","0.00","0.02","Observation"
"8l0v9","0.00","0.00","0.00","0.01","0.00","0.00","OK"
"8l0w0","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0wx","0.07","0.00","0.04","0.02","0.01","0.64","OK"
"8l0wz","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0x3","0.01","0.00","0.11","0.02","0.09","0.18","OK"
"8l0x4","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8l0x9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
