"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8kxnl","648.50","680.00","717.50",\N,"911","680","1354",\N,"0.00",\N,"0.00",\N,"68906.25","0.00","405132.25",\N,"OK"
"8kxnm","153.00","506.00","91.00","213.00","153","506","91","213",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","Fraud"
"8kxnn",\N,\N,"104.00","33.00",\N,\N,"104","36",\N,\N,\N,"0.00",\N,\N,"0.00","9.00","Observation"
"8kxnw","5.50","15.00","13.00","10.00","6","16","15","18","0.00","0.00","0.00","0.64","0.25","1.00","4.00","32.67","OK"
"8kxo5","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kxoj","18.67","35.00","50.33","31.33","21","60","76","37","0.53","0.71","-0.11","0.45","6.89","312.67","469.56","17.56","Observation"
"8kxom","1.00","7.00","27.50","2.50","1","7","43","4",\N,\N,"0.00","0.00","0.25","0.00","240.25","2.25","OK"
"8kxor","3.00","4.00",\N,"1.00","3","6",\N,"1",\N,"0.00",\N,\N,"0.00","4.00",\N,"0.00","OK"
"8kxos",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kxox","4.00","2.00","4.00","1.00","4","2","4","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kxoy","23.33","21.00","22.00","33.00","34","35","35","47","0.06","-0.24","-0.65","-0.34","130.89","152.00","224.67","164.67","Fraud"
"8kxp5",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kxpa","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kxpd","1.67","2.67","3.00","2.67","2","4","4","6","-0.71","-0.38","0.00","0.71","0.22","1.56","0.67","5.56","OK"
"8kxpq","8.00","5.50","3.00","13.00","14","9","3","13","0.00","0.00",\N,\N,"36.00","12.25","0.00","0.00","OK"
"8kxpv",\N,"124.00",\N,\N,\N,"124",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxq6","66.00","107.33","141.00","34.00","191","303","388","71","0.71","0.71","0.71","0.71","11756.22","19144.22","30506.00","684.67","OK"
"8kxqd","7.00","29.00","15.00","2.00","7","29","15","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kxqf",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kxqj","21.00","1.50",\N,"25.50","24","2",\N,"27","0.00","0.00",\N,"0.00","12.25","0.25",\N,"2.25","OK"
"8kxqk","181.50","229.00","169.00","127.33","192","239","277","178","0.00","0.00","-0.62","-0.71","56.25","100.00","14496.00","4934.22","Observation"
"8kxqm",\N,"3.50","16.67","19.67",\N,"5","34","45",\N,"0.00","0.40","0.61","49.00","2.25","166.89","331.56","OK"
"8kxqw","9.00","5.33","7.33","14.33","10","10","11","20","0.00","0.53","-0.29","-0.20","1.56","11.56","10.89","24.22","OK"
"8kxr9","99.33","77.00","31.33","189.67","118","116","33","200","-0.68","-0.05","-0.53","-0.68","338.67","1040.67","2.89","157.56","Observation"
"8kxrb","47.00","1.00","10.33",\N,"47","1","17",\N,\N,\N,"-0.17",\N,"0.00","0.00","32.89",\N,"Observation"
"8kxrc",\N,\N,"46.00",\N,\N,\N,"46",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxre","138.67","119.67","102.67","182.00","161","139","114","200","-0.42","0.36","-0.33","0.21","614.89","210.89","106.89","194.67","Observation"
"8kxri","6.00","6.00","2.33","4.00","10","9","3","5","0.00","0.00","0.71","-0.71","16.00","6.00","0.22","2.00","OK"
"8kxrj","3.00","2.67","3.33","1.67","5","3","8","3","0.00","-0.71","0.71","0.71","4.00","0.22","10.89","0.89","OK"
"8kxrs","4.00","5.00","16.00",\N,"5","5","17",\N,"0.00",\N,"0.00",\N,"1.00","0.00","1.00",\N,"OK"
"8kxtp","5.67","2.50","1.67","3.00","7","3","3","4","0.71","0.00","0.71","0.00","2.00","0.25","0.89","0.67","OK"
"8kxvk","17.33","27.67","31.00","46.33","27","33","41","63","0.46","0.24","0.55","0.38","82.89","16.89","52.67","155.56","OK"
"8kxxf","6.67","2.00","3.33","8.67","8","4","5","11","-0.71","0.71","-0.53","0.53","4.67","2.00","2.89","2.89","OK"
"8kxzn",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxzu","26.33","48.33","47.33","65.00","35","63","56","72","0.71","0.71","-0.69","-0.55","80.89","107.56","118.22","52.67","OK"
"8ky0g",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ky0o",\N,"1.00","3.00","1.50",\N,"1","3","2",\N,\N,\N,"0.00","0.00","0.00","0.00","0.25","OK"
"8ky15","1.50","2.00","4.67","4.33","2","3","6","7","0.00","0.00","-0.71","0.71","0.89","0.67","3.56","3.56","OK"
"8ky18",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ky1v","1.50","2.00",\N,"1.67","2","2",\N,"2","0.00",\N,\N,"-0.71","1.00","0.00",\N,"0.22","OK"
"8ky22","2.00","4.00","1.00","3.00","3","5","1","5","0.00","0.00",\N,"0.00","0.67","0.67","0.00","4.00","OK"
"8ky2b","1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8ky2f","1.00","1.00","1.00","1.00","1","1","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ky2l","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ky2n",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ky46","3.00","6.00","13.00","45.00","3","11","13","45",\N,"0.00",\N,\N,"0.00","25.00","0.00","0.00","OK"
"8ky4j",\N,\N,\N,"5.33",\N,\N,\N,"9",\N,\N,\N,"0.17","0.00",\N,\N,"8.22","OK"
"8ky4k","2.00","3.00","4.33","7.00","3","4","7","9","0.00","0.00","0.24","0.71","0.67","1.00","4.22","2.00","OK"
"8ky4n",\N,"1.00",\N,"2.00",\N,"1",\N,"4",\N,\N,\N,"0.71","0.00","0.00",\N,"2.00","OK"
"8ky4r",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ky4x","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ky50",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ky5c","3.00",\N,"1.00","3.67","3",\N,"1","6",\N,\N,\N,"0.53","0.00",\N,"0.00","2.89","OK"
"8ky5s","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ky6d",\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25",\N,"OK"
"8ky6h","170.00","117.00",\N,"168.00","170","117",\N,"168",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","Fraud"
"8ky6n","167.00","100.00",\N,"176.00","167","100",\N,"176",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","Fraud"
"8ky6u",\N,"12.00",\N,\N,\N,"12",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ky6v","25.00","5.00","7.00","29.00","25","5","7","29",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ky77","1.00",\N,"1.00","2.00","1",\N,"1","2",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ky8n","2.00","1.67","1.00","1.00","2","3","1","1",\N,"0.71",\N,\N,"0.00","0.89","0.00","0.00","OK"
"8ky8r",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ky93","1.00","3.00","1.00",\N,"1","3","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ky9n","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kyao",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyb9",\N,"1.50","1.00","1.00",\N,"2","1","1",\N,"0.00",\N,\N,\N,"0.25","0.00","0.00","OK"
"8kybc",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kybl","344.67","287.00","433.67","790.33","380","325","473","875","-0.64","0.20","-0.19","0.51","2248.22","872.00","1157.56","3824.89","OK"
"8kybu","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kyc0",\N,"1.00","1.00","1.50",\N,"1","1","2",\N,\N,\N,"0.00",\N,"0.00","0.00","0.25","OK"
"8kycf",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kycw","13.33","15.33","13.00","20.00","17","20","19","22","-0.29","0.14","0.32","0.00","8.22","13.56","20.67","2.67","OK"
"8kydv","71.00","59.00","69.33","75.67","101","73","92","82","0.70","-0.24","0.64","-0.67","366.89","152.00","262.89","57.56","Fraud"
"8kygk","4.00","4.00","2.33","4.67","4","5","5","7",\N,"0.00","0.71","-0.24","0.00","1.00","3.56","4.22","OK"
"8kygl",\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kygo",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kygq","10.00","16.33","14.67","27.67","19","23","15","39","0.42","0.09","-0.71","0.71","54.89","28.22","0.22","64.22","OK"
"8kygz",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyhj",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyiq","2.00","1.00","3.00","1.67","2","1","3","2",\N,\N,\N,"-0.71","0.25","0.00","0.00","0.22","OK"
"8kyjt","2.00","1.00","1.67","1.00","3","1","2","1","0.00",\N,"-0.71",\N,"1.00","0.00","0.22","0.00","OK"
"8kyk5","2.33","6.00","13.00","7.33","4","8","16","10","0.38","0.71","-0.67","0.71","1.56","2.00","12.67","3.56","OK"
"8kyka",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kyl4","8.33","7.33","8.67","8.00","12","8","13","15","-0.57","-0.71","-0.62","0.53","24.89","0.89","22.89","26.00","OK"
"8kyl5",\N,"3.00",\N,"18.50",\N,"3",\N,"34",\N,\N,\N,"0.00",\N,"0.00",\N,"240.25","OK"
"8kyld","1.33","2.67","6.00","6.67","2","3","11","10","0.71","-0.71","0.38","0.71","0.67","0.22","14.00","5.56","OK"
"8kymr",\N,"2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kynd",\N,"1.00","1.00","2.33",\N,"1","1","3",\N,\N,\N,"0.71",\N,"0.00","0.00","0.22","OK"
"8kynk",\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kyov","76.67","218.67","221.00","117.67","120","260","260","177","-0.49","-0.68","-0.69","0.63","1851.56","2520.89","2394.00","1802.89","Fraud"
"8kyow",\N,"1.67",\N,\N,\N,"3",\N,\N,\N,"0.71",\N,\N,\N,"0.89",\N,\N,"OK"
"8kyoy",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyp1","10.33","9.00","15.67","2.00","17","13","24","3","-0.53","-0.71","0.69","0.00","46.22","32.00","34.89","1.00","OK"
"8kyp7","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kyp8",\N,"2.50","1.00","1.00",\N,"4","1","1",\N,"0.00",\N,\N,\N,"2.25","0.00","0.00","OK"
"8kypd","4.00","7.67","5.67","12.67","5","13","8","16","0.00","0.24","-0.24","-0.17","1.56","16.89","4.22","8.22","OK"
"8kypr","1.00","2.00","3.50","3.67","1","3","4","6",\N,"0.00","0.00","0.53","0.00","1.00","0.25","2.89","OK"
"8kyqu",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyre",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kysj","1.00","1.33","1.00","1.33","1","2","1","2",\N,"0.71",\N,"0.71","0.22","0.22","0.00","0.22","OK"
"8kyss",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kytg",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyu8","1.00","1.50","2.00",\N,"1","2","2",\N,\N,"0.00",\N,\N,"0.00","0.25","0.00",\N,"OK"
"8kyvb","237.33","333.00","460.33","560.67","261","347","476","606","-0.19","-0.55","-0.71","0.66","352.89","210.67","490.89","1044.22","OK"
"8kyvg","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8kyvt","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kyvw","1.67","2.33","2.67","3.33","2","5","4","4","-0.71","0.71","-0.38","-0.71","0.22","3.56","1.56","0.89","OK"
"8kyw0","1.00","1.00","1.00","2.00","1","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kyw6","9.00","2.00","4.00","6.00","9","2","4","8",\N,\N,\N,"0.00","0.00","0.00","0.00","4.00","OK"
"8kywb","5.00","6.67","6.33","12.67","9","10","9","19","0.47","-0.17","-0.65","0.49","11.56","8.22","9.56","21.56","OK"
"8kywm",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kywq",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kywy","7.67","11.00","8.67","10.33","10","16","10","15","-0.24","0.38","0.71","0.53","6.22","14.00","0.89","11.56","OK"
"8kyxs",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kyxz",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kyyv","2.00","2.00","1.67","1.50","2","2","3","2",\N,\N,"0.71","0.00","0.00","0.00","0.89","0.25","OK"
"8kyz1","2.00","1.00","1.00","2.33","3","1","1","3","0.00",\N,\N,"-0.71","1.00","0.00","0.00","0.89","OK"
"8kyzp","4018.33","3243.33","2682.00","11345.67","5008","4026","3395","15388","-0.08","-0.15","0.50","0.00","999999.99","445516.22","272006.00","999999.99","OK"
"8kz2d","4.00","2.00","1.50","1.50","4","2","2","2",\N,\N,"0.00","0.00","0.00","0.00","0.25","0.25","OK"
"8kz2e",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kz2y","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kz4p",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kz5j",\N,"1.00","1.00","2.00",\N,"1","1","3",\N,\N,\N,"0.00",\N,"0.00","0.00","1.00","OK"
"8kz64","7.00","11.33","8.00","9.00","9","14","13","15","0.00","-0.38","0.38","0.71","1.56","6.22","14.00","18.00","OK"
"8kz6l","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kz6p","53.33","66.00","69.00","105.33","61","89","104","136","-0.48","0.66","-0.20","-0.10","104.67","268.67","920.67","662.89","Fraud"
"8kz6r","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kz74",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kz7h",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kz7i",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kz7z",\N,"2.00","2.00","6.00",\N,"3","2","6",\N,"0.00",\N,\N,\N,"1.00","0.00","0.00","OK"
"8kz81","2.00","4.00","3.33","2.00","2","4","5","2",\N,\N,"-0.53",\N,"0.00","0.00","2.89","0.00","OK"
"8kz84","12.67","33.67","31.33","24.67","16","44","36","38","-0.53","0.12","0.53","0.71","14.00","66.89","11.56","88.89","OK"
"8kz8a","3.50","3.00","4.00","3.00","6","4","6","4","0.00","0.00","0.71","0.00","6.25","0.67","2.00","1.00","OK"
"8kz9c","1.50","1.00","2.00","1.00","2","1","3","1","0.00",\N,"0.00",\N,"0.00","0.00","1.00","0.00","OK"
"8kz9e","1.00","1.00","1.67",\N,"1","1","3",\N,\N,\N,"0.71",\N,"0.00","0.00","0.89",\N,"OK"
"8kz9f","98.67","149.33","175.33","335.33","143","193","207","398","0.16","0.49","-0.15","0.67","1948.67","1026.89","729.56","1987.56","OK"
"8kz9k",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kz9x",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kzaf",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kzbb","979.00","488.00","360.00","2579.33","1411","786","409","2970","0.69","0.63","-0.63","-0.54","151614.89","45522.67","3038.00","161276.22","OK"
"8kzbg","1.50","3.00","2.00","1.50","2","6","3","2","0.00","0.60","0.00","0.00","0.25","4.67","1.00","0.25","OK"
"8kzd5","2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kzds","1.00","1.00","1.67","1.00","1","1","3","1",\N,\N,"0.71",\N,"0.00","0.00","0.89","0.00","OK"
"8kzen","1.67","4.00","2.67","4.00","3","4","4","5","0.71",\N,"0.71","0.00","2.00","0.00","0.89","1.00","OK"
"8kzep","1.50","3.67","3.00","6.00","2","6","7","10","0.00","0.53","0.71","0.00","0.25","2.89","8.00","10.67","OK"
"8kzer","1.00","3.00","1.50","2.50","1","4","2","4",\N,"0.00","0.00","0.00","0.00","0.67","0.25","2.25","OK"
"8kzes",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kzf2","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kzf5",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kzfo","2.67","9.00","8.00","9.00","5","12","8","12","0.53","0.00",\N,"0.00","5.56","6.00","0.00","6.00","OK"
"8kzgc",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kzgf",\N,"2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kzhr","1.00",\N,"1.67","1.50","1",\N,"2","2",\N,\N,"-0.71","0.00","0.00",\N,"0.22","0.25","OK"
"8kzhu",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kzhz","1.50","1.67","2.50","2.50","2","2","3","4","0.00","-0.71","0.00","0.00","0.25","0.22","0.25","2.25","OK"
"8kzi1",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kzi5","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kzjk","8.00","30.50","25.00","30.33","11","38","43","43","0.00","0.00","-0.47","-0.70","9.00","56.25","312.00","272.89","Fraud"
"8kzjq","1.50","1.50","3.50","5.00","2","2","5","9","0.00","0.00","0.00","0.00","0.00","0.25","2.25","10.67","OK"
"8kzjy",\N,"2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kzkc","1.00",\N,"2.00","1.00","1",\N,"2","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8kzkl","2.50","2.00","2.67","8.00","3","2","4","11","0.00",\N,"-0.38","0.00","0.25","0.00","1.56","6.00","OK"
"8kzkp","1.00","1.00","2.00",\N,"1","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8kzkq","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kzl3",\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25",\N,"OK"
"8kzl6",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kzlb","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kzll","7.67","8.67","11.33","8.00","9","10","13","8","0.71","0.71","-0.53",\N,"0.89","0.89","2.89","0.00","OK"
"8kzlm","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8kzm1","29.00","33.00","46.67","62.33","34","47","58","83","-0.64","0.53","-0.66","-0.71","104.22","104.00","176.89","813.56","Fraud"
"8kzmh",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kzmx",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kzmy","2.00","7.67","7.00","4.33","3","8","10","6","0.00","-0.71","0.60","0.38","0.67","0.22","4.67","1.56","OK"
"8kzna","171.00","233.33","336.67","365.00","195","345","382","413","-0.07","-0.12","0.61","-0.64","514.89","8922.89","1060.22","2954.67","OK"
"8kznn","106.00","79.67","102.67","143.33","115","88","114","150","0.00","-0.69","-0.20","-0.70","124.22","108.22","96.89","76.22","OK"
"8kznw","3.67","4.33","8.33","14.67","6","6","11","19","0.53","-0.53","-0.38","0.29","1.56","2.89","6.22","10.89","OK"
"8kzo4",\N,\N,"1.50","1.67",\N,\N,"2","2",\N,\N,"0.00","-0.71","0.00",\N,"0.25","0.22","OK"
"8kzom",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kzpi","1.50","1.00","1.00","1.50","2","1","1","2","0.00",\N,\N,"0.00","0.25","0.00","0.00","0.25","OK"
"8kzq3",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kzqd","26.33","35.33","63.00","45.00","30","48","80","50","0.17","0.68","-0.36","0.38","16.89","80.89","248.67","14.00","OK"
"8kzqe",\N,"2.00","2.00",\N,\N,"2","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kzqo",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kzr4","4.33","6.00","4.50","11.00","11","9","6","11","0.71","0.00","0.00",\N,"22.22","9.00","2.25","0.00","OK"
"8kzr5","4.33","10.50","2.33","6.00","11","16","3","16","0.71","0.00","0.71","0.71","26.89","30.25","0.22","50.00","OK"
"8kzr6","7.67","6.00","3.50","9.00","19","13","5","17","0.67","0.53","0.00","0.00","64.89","26.00","2.25","64.00","OK"
"8kzr7","9.00","11.00","9.33","22.00","14","12","22","22","0.00","0.00","0.61",\N,"36.00","1.00","82.89","0.00","OK"
"8kzr9","8.00","5.00","4.33","8.00","8","8","9","13",\N,"-0.47","0.53","0.00","0.00","8.67","11.56","25.00","OK"
"8kzss","3.67","5.00","6.50","5.33","9","8","9","10","0.71","0.00","0.00","0.53","14.22","9.00","6.25","11.56","OK"
"8kzst","1.33","5.33","6.50","10.00","2","12","10","19","0.71","0.62","0.00","0.00","0.22","22.89","12.25","81.00","OK"
"8kzsu","2.50","4.00","4.67","4.67","4","7","9","11","0.00","0.00","0.29","0.68","4.00","9.00","10.89","20.22","OK"
"8kzt1","158.67","165.67","277.33","516.00","205","193","322","630","-0.01","-0.70","-0.62","0.35","158.00","1286.22","2470.22","7362.00","OK"
"8kztj",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kztp",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kztq","4.67","11.00","11.67","17.67","6","15","15","21","-0.38","-0.69","-0.17","-0.17","2.89","24.67","8.22","8.22","OK"
"8kzu3","1.00","1.50","1.00","1.00","1","2","1","1",\N,"0.00",\N,\N,"0.00","0.25","0.00","0.00","OK"
"8kzuk","4.33","3.00","2.00","6.33","6","4","3","11","0.38","0.00","0.00","0.71","3.56","0.67","0.67","10.89","OK"
"8kzv1","13.00","17.00","21.00","29.33","14","24","26","35","0.00","0.53","-0.53","0.67","2.89","26.00","26.00","16.22","OK"
"8kzvn","299.00","530.67","573.00","697.67","364","584","591","740","0.44","0.09","-0.27","-0.28","2730.89","1806.22","258.00","1437.56","OK"
"8kzw1","3.00","2.67","4.00","2.67","4","3","7","5","0.00","-0.71","0.00","0.53","1.56","0.22","6.00","2.89","OK"
"8kzwc",\N,"1.33","2.00","1.00",\N,"2","3","1",\N,"0.71","0.00",\N,\N,"0.22","1.00","0.00","OK"
"8kzwu","11.00","11.67","3.00","68.00","28","27","4","93","0.70","0.56","0.00","0.00","174.89","123.56","0.67","416.67","OK"
"8kzx6",\N,"1.00","3.67","3.50",\N,"1","5","5",\N,\N,"-0.38","0.00",\N,"0.00","1.56","2.25","OK"
"8kzxc","1.00","3.00","1.33","10.00","1","7","2","15",\N,"0.71","0.71","-0.32","0.89","8.00","0.22","20.67","OK"
"8kzxk","13.33","12.33","10.33","16.00","16","17","11","20","-0.71","-0.69","-0.71","0.00","26.00","34.89","0.89","10.67","OK"
"8kzxo","1.00",\N,"8.00",\N,"1",\N,"8",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8kzxz","66.67","29.33","37.33","322.67","111","58","51","846","-0.55","0.63","-0.09","0.71","2130.89","421.56","130.89","136962.89","OK"
