"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8kwn5","5.67","2.00","3.00","10.00","10","3","4","14","0.65","0.00","0.00","-0.38","4.22","0.67","0.67","14.00","OK"
"8kwnb",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kwno","27.67",\N,"1.00",\N,"61",\N,"1",\N,"0.58",\N,\N,\N,"579.56",\N,"0.00",\N,"Fraud"
"8kwnv",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kwo2","2.33","2.33","4.50","8.33","3","3","6","15","-0.71","-0.71","0.00","0.62","0.22","0.89","2.25","22.89","OK"
"8kwo8",\N,"850.00","500.50",\N,\N,"850","619",\N,\N,\N,"0.00",\N,\N,"0.00","14042.25",\N,"OK"
"8kwoc",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kwoh","53.00",\N,\N,\N,"53",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kwom","20.50",\N,"2.00",\N,"23",\N,"2",\N,"0.00",\N,\N,\N,"6.25",\N,"0.00",\N,"OK"
"8kwot",\N,\N,\N,"39.50",\N,\N,\N,"72",\N,\N,\N,"0.00","0.00",\N,\N,"1056.25","OK"
"8kwox","2.33","1.67","3.00","2.00","3","2","3","3","0.71","-0.71",\N,"0.00","0.22","0.22","0.00","0.67","OK"
"8kwpa","32.33","19.00","33.33","22.67","36","34","42","33","-0.29","0.60","0.50","-0.60","60.67","116.67","40.22","126.89","OK"
"8kwpc","35.67",\N,"2.00",\N,"62",\N,"2",\N,"0.69",\N,\N,\N,"348.22",\N,"0.00",\N,"OK"
"8kwpg","91.00","181.67","170.00","226.33","112","199","195","261","0.69","0.65","-0.53","-0.38","268.67","152.89","650.00","1051.56","OK"
"8kwpn",\N,\N,"2.00","2.00",\N,\N,"2","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kwq0",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","Observation"
"8kwq4","351.67","235.67","327.33","834.67","1050","699","969","2482","0.71","0.71","0.71","0.71","311260.67","107339.56","205872.22","999999.99","Fraud"
"8kwq9","32.00","41.00","21.00","56.00","32","41","21","56",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kwqj","1.00",\N,"1.00","4.00","1",\N,"1","6",\N,\N,\N,"0.00","0.25",\N,"0.00","4.00","OK"
"8kwrq",\N,\N,"1.00","2.33",\N,\N,"1","3",\N,\N,\N,"0.71",\N,\N,"0.00","0.22","OK"
"8kwrt",\N,"2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kws0","17.67","21.00","16.33","42.00","25","36","21","62","0.71","0.26","0.53","0.67","21.56","132.67","11.56","202.67","Fraud"
"8kwsa","3.00","6.33","2.00","5.33","4","13","2","9","0.00","0.62",\N,"0.63","0.00","22.89","0.00","6.89","OK"
"8kwsb","9.00","15.67","17.00","17.67","10","18","21","21","0.00","-0.24","0.71","-0.53","2.00","4.22","8.00","11.56","OK"
"8kwsc","2.00","1.00","1.50","5.67","4","1","2","7","0.71",\N,"0.00","-0.38","2.89","0.00","0.25","1.56","OK"
"8kwse","13.67","19.33","12.33","51.67","32","42","25","91","0.70","0.71","0.68","0.42","314.89","256.89","80.89","854.22","Observation"
"8kwsf","50.33","44.67","69.00","57.00","90","61","96","72","0.53","0.43","0.49","0.70","1028.67","146.89","392.67","112.67","Observation"
"8kwsk",\N,\N,"7.50","1.00",\N,\N,"8","1",\N,\N,"0.00",\N,\N,\N,"0.25","0.00","OK"
"8kwsm",\N,\N,\N,"23.00",\N,\N,\N,"23",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kwsy",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kwt9","6.67","11.67","10.33","17.67","8","13","12","24","-0.71","-0.71","0.38","-0.09","9.56","3.56","1.56","28.22","OK"
"8kwta",\N,"3.00","12.00","1.00",\N,"3","12","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kwtc",\N,"16.00","1.00","32.00",\N,"16","1","34",\N,\N,\N,"0.00",\N,"0.00","0.00","4.00","OK"
"8kwte",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kwtk","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8kwto","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kwtp","11.00","3.00",\N,"26.00","11","3",\N,"26",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kwu5","169.00","157.00",\N,"150.00","169","157",\N,"150",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","Fraud"
"8kwu8",\N,"4.00","7.50","1.00",\N,"4","14","1",\N,\N,"0.00",\N,\N,"0.00","42.25","0.00","OK"
"8kwud","2.00","2.50","3.67","3.33","3","3","5","5","0.00","0.00","0.71","-0.53","1.00","0.25","0.89","2.89","OK"
"8kwul","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kwus","8.67","6.67","9.33","21.33","13","8","12","25","0.29","-0.38","0.24","-0.71","17.56","1.56","4.22","26.89","OK"
"8kwv9",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kwvn",\N,\N,\N,"40.00",\N,\N,\N,"40",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kwvx",\N,\N,"1.00","4.50",\N,\N,"1","8",\N,\N,\N,"0.00",\N,\N,"0.00","12.25","OK"
"8kww5",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kww6",\N,\N,\N,"9.00",\N,\N,\N,"9",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kww8","25.00","26.00","36.00","41.33","35","32","39","49","0.67","0.71","0.00","-0.70","54.89","18.00","6.00","102.89","OK"
"8kww9","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kwwb","19.33","16.67","18.00","19.67","20","20","19","25","0.71","-0.17","-0.71","0.24","4.67","8.22","2.00","16.89","OK"
"8kwwk",\N,"10.00","22.00",\N,\N,"10","22",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kwwm","270.50","34.00","6.50","145.00","485","55","10","145","0.00","0.00","0.00",\N,"60516.00","441.00","12.25","0.00","Fraud"
"8kwwv",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kwx9",\N,"6.00","2.00","5.00",\N,"7","2","6",\N,"0.00",\N,"0.00",\N,"1.00","0.00","1.00","OK"
"8kwxi","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kwxk","8.00","11.50","9.67","4.50","8","18","18","7",\N,"0.00","0.58","0.00","0.00","42.25","36.22","6.25","OK"
"8kwxq",\N,"3.00","1.00","58.00",\N,"3","1","58",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","Fraud"
"8kwxr","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kwy2","15.00","5.00","4.50","10.00","15","5","8","10",\N,\N,"0.00",\N,"0.00","0.00","12.25","0.00","OK"
"8kwya",\N,"58.00","3.00",\N,\N,"58","3",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"Fraud"
"8kwyc",\N,"146.00","97.00",\N,\N,"146","188",\N,\N,\N,"0.00",\N,\N,"0.00","8281.00",\N,"OK"
"8kwyh","1.00","2.00","3.00","8.00","1","2","4","8",\N,\N,"0.00",\N,"0.00","0.00","1.00","0.00","OK"
"8kwyo","1.00","7.00","2.00",\N,"1","7","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"Observation"
"8kwyy",\N,\N,\N,"56.00",\N,\N,\N,"56",\N,\N,\N,\N,\N,\N,\N,"0.00","Fraud"
"8kwyz",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","Observation"
"8kwz1",\N,"1.00","5.00","1.00",\N,"1","5","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kwz4",\N,"4.00","6.00",\N,\N,"4","6",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kwz8",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"Fraud"
"8kwzf","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"Observation"
"8kwzo","17.00","6.00","15.67",\N,"25","10","32",\N,"0.24","0.00","0.67",\N,"38.00","10.67","134.89",\N,"OK"
"8kx0h","79.00","14.00","19.67",\N,"79","14","48",\N,\N,\N,"0.60",\N,"0.00","0.00","414.89",\N,"OK"
"8kx0o","57.67","81.67","98.00","112.33","78","97","114","121","-0.45","0.56","0.24","0.07","453.56","123.56","152.00","48.22","OK"
"8kx0s","9.67","18.00","12.67","17.00","11","21","16","19","-0.38","-0.47","-0.53","0.00","0.22","8.67","11.56","2.67","OK"
"8kx19","1.00","2.33","5.00","1.50","1","3","7","2",\N,"0.71","0.71","0.00","0.00","0.22","2.00","0.25","OK"
"8kx1h",\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx1m","3.67","3.33","9.67","8.33","5","4","18","10","-0.38","0.71","0.58","0.38","10.89","0.22","36.22","1.56","OK"
"8kx1n","1.50","2.00","1.00","2.50","2","3","1","3","0.00","0.00",\N,"0.00","0.00","1.00","0.00","0.25","OK"
"8kx1o","1.00","1.00","1.00","2.00","1","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kx1t",\N,"3.67",\N,\N,\N,"6",\N,\N,\N,"-0.24",\N,\N,\N,"4.22",\N,\N,"OK"
"8kx29","2.00",\N,\N,"10.50","2",\N,\N,"19",\N,\N,\N,"0.00","0.25",\N,\N,"72.25","OK"
"8kx2d","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kx2r",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kx31","367.00","787.00","844.00","677.33","425","853","991","738","0.70","0.43","0.64","-0.46","1816.67","2394.00","11032.67","3506.89","OK"
"8kx37","12.67","12.00","34.00","29.00","15","19","44","34","0.53","0.69","-0.32","0.00","8.67","24.67","82.67","16.67","OK"
"8kx3a","6.00",\N,"6.00","29.00","6",\N,"10","52",\N,\N,"0.00","-0.22","0.00",\N,"16.00","404.67","OK"
"8kx3b","5.67","12.50","9.67","5.67","7","15","15","9","-0.38","0.00","0.57","-0.53","1.56","6.25","14.89","11.56","OK"
"8kx3f","30.67","22.67","50.67","81.67","55","34","74","146","0.37","-0.70","-0.69","0.56","660.67","234.89","872.22","2173.56","Fraud"
"8kx3i",\N,"15.00","10.00",\N,\N,"15","10",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx3q","67.67","91.67","89.33","64.33","84","101","125","76","0.08","-0.06","-0.18","-0.10","206.89","60.22","944.22","96.22","OK"
"8kx3r",\N,"1.50",\N,"2.67",\N,"2",\N,"4",\N,"0.00",\N,"-0.38","0.00","0.25",\N,"1.56","OK"
"8kx46","3.00","2.33","1.00","1.00","3","5","1","1",\N,"0.71",\N,\N,"0.00","3.56","0.00","0.00","OK"
"8kx47","323.00","1462.00","450.00","258.00","641","1462","878","258","0.00",\N,"0.00",\N,"101124.00","0.00","183184.00","0.00","Fraud"
"8kx4j","27.00","65.50","54.00","17.00","41","98","54","20","-0.42","0.00",\N,"0.00","196.22","1056.25","0.00","6.00","Fraud"
"8kx50",\N,\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25","OK"
"8kx5f","202.00","421.50","26.00",\N,"261","547","26",\N,"-0.18","0.00",\N,\N,"2580.67","15750.25","0.00",\N,"OK"
"8kx5g","15.00","14.00","29.33","38.33","27","17","42","59","0.16","0.00","-0.43","0.67","184.22","6.00","146.89","216.22","OK"
"8kx5j","167.00","663.00","147.67",\N,"314","663","212",\N,"0.00",\N,"0.26",\N,"21609.00","0.00","2437.56",\N,"Fraud"
"8kx5k",\N,\N,\N,"2.00",\N,\N,\N,"3",\N,\N,\N,"0.00","0.00",\N,\N,"1.00","OK"
"8kx5q","1.00","1.33","2.00","4.67","1","2","3","6",\N,"0.71","0.00","-0.38","0.00","0.22","1.00","1.56","OK"
"8kx63",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","Observation"
"8kx6b",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8kx6l",\N,"2.00","1.50","1.00",\N,"2","2","1",\N,\N,"0.00",\N,\N,"0.00","0.25","0.00","OK"
"8kx6q",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kx6t","3.00","3.00","4.00","4.00","5","4","7","6","0.00","0.00","0.00","0.00","2.67","1.00","9.00","2.67","OK"
"8kx74","24.00","42.67","38.67","74.33","33","55","49","86","0.21","0.26","0.70","-0.59","54.89","89.56","53.56","156.22","OK"
"8kx75","36.67","64.33","68.67","143.33","38","70","74","151","-0.38","-0.43","-0.56","0.69","16.89","29.56","30.89","29.56","OK"
"8kx76","34.33","65.00","70.00","138.67","40","71","79","175","0.11","-0.67","-0.35","0.69","21.56","50.67","68.67","664.22","OK"
"8kx77","30.67","51.33","76.33","140.00","32","70","85","149","-0.38","-0.24","0.65","-0.47","27.56","270.22","38.22","78.00","OK"
"8kx78",\N,\N,\N,"7.50",\N,\N,\N,"12",\N,\N,\N,"0.00",\N,\N,\N,"20.25","OK"
"8kx7b","31.67","49.67","53.67","90.67","33","56","60","97","-0.71","-0.33","0.20","-0.09","6.22","33.56","24.22","28.22","OK"
"8kx7e","21.67","27.00","37.00","30.33","23","32","51","41","0.71","-0.69","0.14","-0.38","2.89","40.67","122.00","99.56","OK"
"8kx7k","32.50","11.50","28.50","27.50","38","19","50","54","0.00","0.00","0.00","0.00","122.89","56.25","462.25","702.25","Fraud"
"8kx7p","12.00","30.00","4.50","13.00","21","30","8","17","0.00",\N,"0.00","0.00","306.25","0.00","12.25","16.00","Fraud"
"8kx7v","32.00","87.00","153.00","30.00","32","87","153","30",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","Fraud"
"8kx7w","58.67","112.33","117.00","241.67","69","131","127","274","0.12","0.66","-0.67","0.16","29.56","176.89","146.00","644.22","OK"
"8kx7x","103.67","217.67","215.33","379.33","110","246","235","405","-0.67","-0.55","-0.42","-0.71","91.56","869.56","353.56","1266.89","OK"
"8kx85","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kx8i",\N,\N,\N,"7.00",\N,\N,\N,"7",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kx8l","1.00",\N,\N,"5.00","1",\N,\N,"5",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8kx8o",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kx8p",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kx8x","2.00",\N,"1.00","4.00","2",\N,"1","4",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8kx90","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kx94","89.67","199.33","193.33","171.67","102","240","233","188","0.70","0.62","-0.28","0.67","52.67","850.89","1254.89","134.89","OK"
"8kx99","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8kx9x","5.00","6.00","1.00","1.00","5","6","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kxa0","10.00","10.00","3.00","6.00","10","10","3","11",\N,\N,\N,"0.00","0.00","0.00","0.00","25.00","OK"
"8kxaa","1.00","2.00","3.00","12.67","1","3","3","27",\N,"0.00",\N,"0.66","0.00","1.00","0.00","104.22","OK"
"8kxab",\N,"1.00","1.00","3.00",\N,"1","1","3",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kxal","52.67","75.67","66.00","126.33","54","116","79","138","0.71","0.71","-0.26","-0.68","10.89","813.56","132.67","208.22","OK"
"8kxam","9.00","19.00","14.00","32.50","10","19","14","52","0.00",\N,\N,"0.00","9.00","0.00","0.00","380.25","OK"
"8kxb0","8.00","12.67","15.67","21.33","10","13","24","30","-0.60","-0.71","0.69","-0.31","1.56","0.22","34.89","61.56","OK"
"8kxb3","5.67","9.67","13.33","3.33","10","16","15","5","0.29","-0.09","0.38","0.38","10.89","28.22","1.56","1.56","OK"
"8kxb4","218.67","490.00","478.00","324.33","257","548","547","352","0.65","0.54","0.22","-0.54","820.67","1778.00","2848.67","816.22","OK"
"8kxb5","157.00","285.00","280.33","222.33","171","321","360","316","-0.42","-0.64","0.68","0.67","186.00","1662.00","3201.56","4434.89","OK"
"8kxbi","88.00","63.67","77.00","119.00","118","94","135","137","0.13","-0.70","0.69","-0.67","427.56","1664.22","1692.67","456.00","Fraud"
"8kxbz",\N,"2.67","1.00","1.33",\N,"4","1","2",\N,"0.71",\N,"0.71",\N,"0.89","0.00","0.22","Fraud"
"8kxce","10.67","9.50","16.33",\N,"15","13","33",\N,"0.29","0.00","0.65",\N,"10.89","12.25","141.56",\N,"OK"
"8kxcs","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kxdd","16.67","6.50","15.00","1.00","21","10","31","1","-0.62","0.00","0.69",\N,"22.89","12.25","128.67","0.00","OK"
"8kxdp","140.33","272.67","267.00","225.33","161","284","280","266","-0.14","-0.33","0.15","0.25","240.67","106.89","104.67","976.89","Fraud"
"8kxdu",\N,\N,"1.00","1.50",\N,\N,"1","2",\N,\N,\N,"0.00",\N,\N,"0.00","0.25","OK"
"8kxdv",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kxdw",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxe3",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kxee",\N,"2.00","3.00","1.00",\N,"2","3","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kxeo",\N,"2.00","80.00",\N,\N,"2","80",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8kxep",\N,\N,"40.50",\N,\N,\N,"47",\N,\N,\N,"0.00",\N,\N,\N,"42.25",\N,"OK"
"8kxer","20.00","24.00","46.00","51.33","28","40","94","63","0.71","-0.51","0.71","0.70","16.22","258.67","1152.67","68.22","Fraud"
"8kxeu",\N,"24.00",\N,\N,\N,"24",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxev","1.00","2.00",\N,"1.00","1","2",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kxex",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxf0",\N,\N,"45.33",\N,\N,\N,"57",\N,\N,\N,"0.53",\N,\N,\N,"72.22",\N,"OK"
"8kxf4","2.67","5.33","146.67","4.67","5","7","207","7","0.53","-0.53","0.54","0.53","1.56","2.89","1924.22","2.89","Observation"
"8kxf7",\N,"2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kxfi",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kxgm",\N,\N,\N,"26.00",\N,\N,\N,"36",\N,\N,\N,"0.00",\N,\N,\N,"100.00","OK"
"8kxgt","43.67","10.50","38.00","15.00","108","16","58","25","0.69","0.00","-0.70","0.55","2082.89","30.25","686.00","52.67","Fraud"
"8kxgu","4.33","4.33","6.33","4.00","5","6","11","5","-0.71","0.38","0.53","0.00","0.89","1.56","11.56","0.67","OK"
"8kxgv","23.67","73.67","121.00","13.00","47","107","149","20","0.64","-0.45","-0.61","0.27","278.22","1041.56","952.67","28.67","Fraud"
"8kxh6","85.00","117.33","95.33","235.00","138","135","141","364","0.70","0.70","0.68","0.55","1709.56","156.22","1050.89","8754.00","OK"
"8kxhd","1.00","1.00","1.33","5.00","1","1","2","7",\N,\N,"0.71","0.00","0.00","0.00","0.22","2.67","OK"
"8kxhn","1.00","2.33","2.50","1.33","1","4","4","2",\N,"0.38","0.00","0.71","0.00","1.56","2.25","0.22","OK"
"8kxhp","3.00","1.00","1.00","1.00","3","1","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8kxhq","117.00","708.00","103.50",\N,"229","708","203",\N,"0.00",\N,"0.00",\N,"12544.00","0.00","9900.25",\N,"OK"
"8kxia",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxj8",\N,\N,"37.00",\N,\N,\N,"46",\N,\N,\N,"-0.62",\N,\N,\N,"100.67",\N,"OK"
"8kxjp","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8kxlk","59.67","94.67","93.00","149.33","82","107","103","170","0.61","0.65","-0.44","0.67","528.67","77.56","92.67","216.22","OK"
"8kxll","28.00","45.67","129.33","81.00","32","48","307","99","0.47","0.53","0.69","0.42","28.67","2.89","15856.22","178.67","OK"
"8kxlo","1.67","2.67","1.67","5.00","2","4","3","7","-0.71","-0.38","0.71","0.00","0.22","1.56","0.89","2.67","OK"
"8kxlp","14.00","27.33","20.00","45.33","20","43","21","53","-0.47","0.70","-0.71","-0.68","48.22","122.89","2.00","89.56","OK"
"8kxlq","19.67","30.00","34.67","93.00","26","37","46","102","-0.09","0.53","0.58","-0.67","16.89","26.00","66.89","114.00","OK"
"8kxlr","112.33","99.00","124.67","293.67","193","105","141","454","0.51","-0.47","0.67","0.70","35189.56","34.67","134.89","12881.56","OK"
"8kxlt","18.00","25.00","26.33","44.33","27","26","31","56","-0.19","-0.71","-0.69","-0.70","82.89","2.00","34.89","228.22","Observation"
"8kxm0",\N,\N,\N,"26.50",\N,\N,\N,"36",\N,\N,\N,"0.00",\N,\N,\N,"90.25","OK"
"8kxm9","14.00","23.33","13.00","3.33","20","28","13","5","0.71","0.53",\N,"0.38","18.00","11.56","0.00","1.56","OK"
"8kxmh","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8kxml",\N,\N,\N,"31.50",\N,\N,\N,"47",\N,\N,\N,"0.00",\N,\N,\N,"240.25","OK"
"8kxn4",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxn5","1.00","1.50","1.00",\N,"1","2","1",\N,\N,"0.00",\N,\N,"0.00","0.25","0.00",\N,"OK"
"8kxng","101.00","130.50","283.00","72.00","144","165","283","72","-0.68","0.00",\N,\N,"4724.22","1190.25","0.00","0.00","Fraud"
"8kxnk",\N,"2.00","2.00","2.00",\N,"2","2","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8kxnl","66.00","722.00","96.50",\N,"66","722","189",\N,\N,\N,"0.00",\N,"0.00","0.00","8556.25",\N,"OK"
"8kxnw","15.67","28.00","35.00","30.67","24","35","42","34","0.69","0.27","-0.55","0.38","37.56","28.67","52.67","6.22","OK"
"8kxo5",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8kxoi","992.50","787.00",\N,\N,"1066","787",\N,\N,"0.00",\N,\N,\N,"5402.25","0.00",\N,\N,"OK"
"8kxoj","20.00","35.00","41.00","31.33","26","50","54","42","0.60","0.70","-0.45","0.24","14.89","112.67","158.00","67.56","OK"
"8kxom","5.00","8.00","4.33","9.00","7","14","6","11","0.00","0.60","0.38","0.71","1.56","18.67","1.56","2.00","OK"
"8kxor","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8kxos","2.00","1.00","2.00",\N,"2","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8kxoy","61.67","86.67","126.67","106.67","73","122","158","145","-0.63","-0.07","0.41","-0.37","248.22","864.89","544.89","1276.22","Fraud"
"8kxp7","12.00","27.67","19.33","36.00","16","37","29","46","-0.38","-0.67","-0.12","-0.32","24.22","124.22","66.89","82.67","OK"
"8kxpa",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8kxpd","2.00","2.33","3.00","2.67","3","3","4","5","0.00","0.71","0.00","0.53","2.25","0.22","0.67","2.89","OK"
"8kxph","347.50","296.33","140.67","305.33","361","461","412","497","0.00","-0.69","0.71","-0.62","132.25","43238.22","36816.89","45436.22","Observation"
"8kxpq","1.50","8.00","4.00","3.33","2","8","4","5","0.00",\N,\N,"0.38","0.25","0.00","0.00","1.56","OK"
"8kxqd",\N,"20.00",\N,"1.00",\N,"20",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8kxqf","1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8kxqj",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8kxqk","78.33","115.00","122.00","59.67","86","133","159","80","-0.34","-0.70","0.71","0.16","42.89","546.00","684.67","254.89","Fraud"
"8kxqw","6.67","10.33","8.00","17.33","11","15","13","22","-0.14","0.53","0.00","-0.49","8.00","11.56","16.67","21.56","OK"
"8kxr9","40.33","45.67","45.67","133.00","49","54","67","196","-0.62","-0.53","0.50","-0.09","508.67","72.22","244.22","2778.00","Observation"
"8kxrb","1.00","10.00","3.00","1.50","1","10","3","2",\N,\N,\N,"0.00","0.00","0.00","0.00","0.25","OK"
"8kxre","97.00","86.33","99.00","150.00","114","91","135","212","-0.70","-0.24","-0.23","0.51","738.67","16.89","1000.67","2052.67","Observation"
"8kxrg","1.50","2.00","2.50","2.00","2","2","4","2","0.00",\N,"0.00",\N,"0.25","0.00","2.25","0.00","OK"
