partnerid,status,avg_spiky_ReAgCnIpCi,std_spiky_ReAgCnIpCi,night_avg_spiky_ReAgCnIpCi,night_std_spiky_ReAgCnIpCi,morning_avg_spiky_ReAgCnIpCi,morning_std_spiky_ReAgCnIpCi,afternoon_avg_spiky_ReAgCnIpCi,afternoon_std_spiky_ReAgCnIpCi,evening_avg_spiky_ReAgCnIpCi,evening_std_spiky_ReAgCnIpCi,avg_spiky_ReAgCnIp,std_spiky_ReAgCnIp,avg_spiky_ReAgCn,std_spiky_ReAgCn,avg_spiky_iplong,std_spiky_iplong,avg_spiky_agent,std_spiky_agent,night_avg_spiky_agent,night_std_spiky_agent,morning_avg_spiky_agent,morning_std_spiky_agent,afternoon_avg_spiky_agent,afternoon_std_spiky_agent,evening_avg_spiky_agent,evening_std_spiky_agent,avg_spiky_cid,std_spiky_cid,avg_spiky_cntr,std_spiky_cntr,avg_spiky_referer,std_spiky_referer,night_avg_spiky_referer,night_std_spiky_referer,morning_avg_spiky_referer,morning_std_spiky_referer,afternoon_avg_spiky_referer,afternoon_std_spiky_referer,evening_avg_spiky_referer,evening_std_spiky_referer,category_es,category_mc,category_ad,category_co,category_se,category_mg,category_pp,category_in,category_gd,category_ow,total_clicks,distinct_iplong,distinct_agent,distinct_cid,distinct_cntr,distinct_referer,night_click_percent,morning_click_percent,afternoon_click_percent,evening_click_percent,night_referer_percent,morning_referer_percent,afternoon_referer_percent,evening_referer_percent,night_agent_percent,morning_agent_percent,afternoon_agent_percent,evening_agent_percent,avg_total_clicks,std_total_clicks,avg_distinct_iplong,std_distinct_iplong,avg_distinct_agent,std_distinct_agent,avg_distinct_cid,std_distinct_cid,avg_distinct_cntr,std_distinct_cntr,avg_distinct_referer,std_distinct_referer,avg_null_agent,std_null_agent,avg_null_referer,std_null_referer,night_avg_null_referer,night_std_null_referer,morning_avg_null_referer,morning_std_null_referer,afternoon_avg_null_referer,afternoon_std_null_referer,evening_avg_null_referer,evening_std_null_referer,first_15_minute_percent,second_15_minute_percent,third_15_minute_percent,last_15_minute_percent,brand_MAUI_percent,brand_Nokia_percent,brand_Generic_percent,brand_Apple_percent,brand_Blackberry_percent,brand_Samsung_percent,brand_SonyEricsson_percent,brand_LG_percent,brand_other_percent,avg_per_hour_density,std_per_hour_density,cntr_az_percent,cntr_id_percent,cntr_in_percent,cntr_us_percent,cntr_ng_percent,cntr_tr_percent,cntr_ru_percent,cntr_th_percent,cntr_sg_percent,cntr_uk_percent,cntr_other_percent
8j9eq,0,1.2,0.57,1,0,1.5,0.5,1.29,0.7,1.25,0.66,1.2,0.57,1.2,0.57,1.03,0.18,1.11,0.31,1,0,1.5,0.5,1.13,0.33,1.11,0.31,1.11,0.31,1.36,0.64,1.2,0.57,1,0,1.5,0.5,1.29,0.7,1.25,0.66,1,0,0,0,0,0,0,0,0,0,30,29,20,13,5,13,0.27,0.1,0.3,0.33,0.46,0,0.23,0.31,0.4,0.05,0.4,0.4,10,2.94,9.67,2.49,8.33,0.94,7,2.16,2.67,0.47,4.33,2.05,0,0,5.67,3.3,2,0,3,0,2,0.82,3,1,0.37,0.23,0.23,0.17,0,0.03,0.2,0,0,0.1,0.03,0,0.03,8.33,1.89,0,0,0.7,0,0,0,0,0,0,0,0.03
8j9ey,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,1,0.5,0,0.5,0,1,0,0,0,0.5,0,0.5,0,2,0,2,0,2,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0.5
8j9ge,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8j9h2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0.5,0,0,0.5,0,0,0,1,0.5,0,0,0.5,1,0,1,0,1,0,1,0,1,0,0.5,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8j9h9,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8j9i6,0,4.62,36.7,4.58,44.61,3.92,25.14,5.61,28.33,4.77,28.99,4.68,36.93,4.76,37.25,1.23,0.98,3.37,5.07,4.22,6.58,2.55,3.27,2.87,3.65,3.12,4.24,7.35,21.88,7.38,13.2,5.66,40.58,5.71,49.74,4.68,27.42,7.02,31.59,5.69,31.63,1,0,0,0,0,0,0,0,0,0,8917,5537,518,218,112,1227,0.48,0.16,0.15,0.21,0.52,0.22,0.14,0.24,0.75,0.48,0.37,0.49,2972.33,603.13,1979,369.53,311,55.15,115,33.66,76.67,14.34,444,134.63,0,0,2291,491.95,1100.67,475.53,362.67,151.51,361,98.81,466.67,270.37,0.24,0.25,0.26,0.25,0.03,0,0.01,0,0,0,0,0,0,24,0,0.01,0,0,0,0,0,0.17,0.07,0,0,0
8j9i7,0,1.3,1.15,1.22,0.8,1.17,0.61,1.4,1.48,1.37,1.35,1.32,1.16,1.33,1.17,1.11,0.36,1.24,0.53,1.24,0.59,1.28,0.52,1.23,0.5,1.22,0.51,1.94,2.58,2.14,2.32,1.35,1.13,1.38,0.92,1.17,0.55,1.49,1.52,1.37,1.2,0,1,0,0,0,0,0,0,0,0,355,278,144,92,43,204,0.21,0.21,0.28,0.3,0.21,0.26,0.28,0.33,0.32,0.31,0.42,0.43,118.33,6.94,97.67,4.5,67,5.35,41,0.82,25.33,2.36,71.33,10.34,1,0,31.67,6.55,5.67,3.3,5,2.94,11.33,3.68,9.67,0.47,0.26,0.23,0.23,0.28,0.08,0.03,0.07,0,0,0,0,0,0,23.33,0.94,0,0.06,0.42,0.14,0.01,0,0,0,0,0,0
8j9i9,0,1.23,1.9,1.24,2.11,1.2,1.5,1.22,1.65,1.25,2.09,1.27,1.94,1.31,1.97,1.26,0.62,1.65,1.43,1.78,1.49,1.44,1.06,1.62,1.37,1.71,1.62,3.04,8.07,13.02,17.44,1.41,2.09,1.47,2.35,1.35,1.64,1.37,1.8,1.42,2.31,1,0,0,0,0,0,0,0,0,0,1797,760,289,122,17,836,0.29,0.17,0.25,0.29,0.35,0.23,0.32,0.34,0.58,0.44,0.53,0.58,599,82.13,316.67,34.65,176.67,14.2,74,2.94,11.67,1.7,335.67,47.93,0,0,113.33,20.24,33,7.12,19,9.27,27.33,8.22,34,7.87,0.25,0.23,0.25,0.27,0.09,0,0.04,0,0,0,0,0,0,24,0,0,0.53,0,0.06,0,0,0,0,0.02,0,0.03
8j9jc,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8j9m9,0,5.89,4.1,1.67,1.49,7.4,3.67,9.5,4.19,5.55,2.81,6.88,4.7,6.88,4.7,1.15,1.59,1.38,1.79,1.43,0.73,1.12,0.33,1.33,0.67,1.65,3.09,2.23,1.5,5.16,5.01,6.88,4.7,1.67,1.49,7.4,3.67,9.5,4.19,8.71,4.06,1,0,0,0,0,0,0,0,0,0,165,137,58,10,2,1,0.06,0.22,0.35,0.37,1,0,0,1,0.1,0.47,0.47,0.47,55,52.08,46,40.9,21.33,13.57,5,1.41,2,0,0.67,0.47,0,0,49,44.45,3,1.63,12.33,8.58,19,21.35,14.67,16.58,0.35,0.22,0.23,0.19,0,0,0.01,0,0,0.01,0.06,0.01,0.04,12,4.32,0,0,0,0,0,0,0,0,0,0,0.79
8j9ml,0,1.53,0.62,1.5,0.5,1.4,0.8,2,0,1.33,0.47,1.53,0.62,1.53,0.62,1,0,1,0,1,0,1,0,1,0,1,0,1.05,0.21,1.44,0.5,1.53,0.62,1.5,0.5,1.4,0.8,2,0,1.33,0.47,1,0,0,0,0,0,0,0,0,0,23,23,18,6,2,0,0.26,0.3,0.26,0.17,0,0,0,0,0.33,0.28,0.33,0.22,7.67,4.03,7.67,4.03,7,3.56,3,0.82,1.33,0.47,0,0,0,0,7.67,4.03,3,1,2.33,0.94,3,1,1.33,0.47,0.17,0.26,0.26,0.3,0,0,0.04,0,0,0.04,0.04,0.04,0.04,6.67,3.4,0,0,0.04,0,0,0,0.96,0,0,0,0
8j9o0,0,1.42,2.11,1.35,2.2,1.48,1.78,1.49,2.34,1.39,1.95,1.45,2.13,1.47,2.15,1.19,0.72,1.56,1.37,1.76,1.66,1.53,1.54,1.51,1.21,1.39,0.89,3.9,8.32,3.43,4.02,1.62,2.22,1.66,2.38,1.61,1.87,1.66,2.43,1.54,2.02,0,0,1,0,0,0,0,0,0,0,886,599,188,120,50,334,0.35,0.19,0.23,0.23,0.43,0.24,0.27,0.31,0.53,0.36,0.45,0.49,295.33,29.04,217.33,19.62,100.67,9.1,53.67,6.34,30.33,1.25,133.33,16.5,0,0,82,9.9,27,6.16,12.33,5.31,22.67,6.65,20,0.82,0.26,0.25,0.25,0.24,0.11,0,0.04,0,0,0.01,0,0,0,24,0,0,0.26,0.27,0.05,0,0.02,0,0.01,0.04,0.01,0.04
8j9p4,0,1.2,0.97,1.19,1.04,1.24,1.12,1.13,0.69,1.24,1.02,1.2,0.97,1.23,1.01,1.09,0.36,1.24,0.69,1.22,0.64,1.15,0.38,1.21,0.58,1.39,1,2.81,4.81,2.62,3.14,1.23,0.98,1.2,0.99,1.24,1.06,1.17,0.75,1.32,1.11,0,0,1,0,0,0,0,0,0,0,517,378,156,108,45,355,0.26,0.21,0.27,0.27,0.28,0.23,0.31,0.26,0.46,0.42,0.46,0.43,172.33,14.2,140,11.34,80.33,7.04,43.33,8.01,26,4.97,126.67,6.24,0,0,33,7.79,7.67,1.89,8,3.74,7.33,2.36,10,6.16,0.24,0.26,0.23,0.27,0.09,0,0.04,0.01,0,0,0,0,0,24,0,0.01,0.43,0.08,0.04,0,0.01,0,0.01,0.01,0,0.02
8j9pe,0,1.29,0.72,1.75,1.09,1,0,1.18,0.39,1.23,0.64,1.34,0.74,1.36,0.75,1.21,0.54,1.32,0.6,1.31,0.46,1.13,0.33,1,0,1.6,0.8,1.21,0.57,2.14,1.73,1.39,0.76,1.75,1.09,1,0,1.18,0.39,1.45,0.72,0,1,0,0,0,0,0,0,0,0,75,62,35,45,12,24,0.28,0.12,0.17,0.43,0.33,0.25,0.17,0.54,0.37,0.23,0.31,0.43,25,8.49,20.67,6.18,16,4.97,18.67,6.18,5.33,2.62,10,3.56,0,0,9.33,5.44,6.5,1.5,1,0,3,1,2.33,1.25,0.2,0.29,0.32,0.19,0.05,0.04,0,0,0.01,0.01,0,0,0.01,12.33,3.77,0,0,0.76,0.01,0.05,0.03,0.03,0,0,0,0.01
8j9q3,0,1,0,1,0,1,0,1,0,1,0,1.09,0.29,1.09,0.29,1.09,0.29,1.09,0.29,1.5,0.5,1,0,1,0,1,0,1,0,1.09,0.29,1.09,0.29,1.5,0.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,12,10,11,7,5,4,0.25,0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.18,0.27,0.27,0.27,4,2.45,3.33,1.7,3.67,2.05,2.67,1.25,3,1.41,2.33,0.94,0,0,1,0,0,0,1,0,0,0,0,0,0.08,0.33,0.17,0.42,0,0.08,0,0,0.08,0,0.08,0,0,3.67,2.05,0,0.33,0,0,0,0,0,0,0.08,0,0.17
8jb5v,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8jc3s,0,1.39,2.86,1.44,3.61,1.36,2.08,1.36,2.21,1.36,2.29,1.43,2.89,1.46,2.93,1.24,0.72,1.61,1.45,1.8,1.91,1.47,0.94,1.52,0.97,1.48,1.25,1.51,1.41,4.83,8.5,1.72,3.22,1.93,4.24,1.57,2.25,1.6,2.4,1.61,2.52,0,0,1,0,0,0,0,0,0,0,1501,809,317,379,52,467,0.42,0.17,0.2,0.21,0.49,0.26,0.3,0.29,0.63,0.34,0.37,0.41,500.33,12.28,322.33,13.12,166,7.26,181.33,18.37,35,1.41,199.67,7.76,0,0,145.33,3.09,63.33,8.01,24,4.32,29,5.89,29,2.94,0.25,0.24,0.23,0.27,0.06,0,0.1,0.02,0.01,0,0,0,0,24,0,0,0.05,0.19,0.09,0.38,0.02,0,0.01,0,0.02,0
8jc5o,0,1.08,0.34,1.07,0.33,1.07,0.25,1.05,0.22,1.17,0.55,1.14,0.46,1.14,0.46,1.15,0.5,1.31,0.67,1.55,0.91,1.33,0.47,1,0,1.17,0.37,1.21,0.62,2.88,3.08,1.21,0.64,1.37,0.86,1.07,0.25,1.05,0.22,1.17,0.55,1,0,0,0,0,0,0,0,0,0,98,80,43,57,9,54,0.49,0.16,0.2,0.14,0.46,0.26,0.28,0.19,0.53,0.26,0.35,0.26,32.67,3.4,27,0,18.67,2.49,24.67,2.05,4.67,0.94,21,2.16,0,0,4.33,1.7,1.67,0.94,2,0,1,0,2,1,0.23,0.32,0.21,0.23,0.01,0.05,0,0.04,0.01,0.1,0.01,0.03,0.01,14.33,1.25,0,0,0.84,0.03,0,0,0,0,0,0.04,0.02
8jc8u,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8jc8v,0,2.03,28.4,2.15,35.62,1.82,19.95,1.94,20.59,2.09,26.34,2.1,28.87,2.24,29.78,2.3,7.23,5.18,20.19,6.81,28.31,4.1,12.33,4.15,13.18,5.04,18.71,5.66,11.8,22.98,88.16,6.03,49.43,6.95,64.69,5.04,33.7,5.35,34.49,6.1,45.49,0,0,1,0,0,0,0,0,0,0,31229,8063,1085,1069,127,1742,0.4,0.18,0.17,0.25,0.56,0.38,0.32,0.4,0.67,0.54,0.51,0.55,10409.67,367.25,3180.67,140.77,700,11.52,652.67,14.73,102.33,3.3,892.33,43.25,1,0,5173,175.73,2204.33,111.28,820,136.09,850,40.65,1298.67,101.64,0.26,0.25,0.24,0.25,0.2,0,0.02,0,0,0,0,0,0,24,0,0,0.02,0.24,0.04,0.35,0.01,0,0,0,0.01,0
8jccm,0,1.21,0.58,1.4,0.8,1.26,0.55,1.09,0.29,1.15,0.6,1.21,0.58,1.21,0.58,1.05,0.3,1.01,0.1,1,0,1.04,0.2,1,0,1,0,1.27,0.57,2.06,1.68,1.36,0.69,1.5,0.82,1.33,0.58,1.26,0.55,1.36,0.77,0,1,0,0,0,0,0,0,0,0,99,66,56,29,16,39,0.21,0.24,0.24,0.3,0.21,0.28,0.31,0.36,0.32,0.34,0.36,0.41,33,6.38,24,2.94,23.67,3.68,13.67,2.05,7.67,1.7,14,2.45,0,0,12,5.66,5.5,2.5,3.67,2.49,3,1,2.67,1.7,0.31,0.21,0.24,0.23,0.01,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.02,17.33,1.25,0,0.02,0.04,0.05,0.02,0.01,0.01,0,0,0.01,0.01
8jcez,0,1.5,0.87,0,0,3,0,1,0,0,0,1.5,0.87,1.5,0.87,1.5,0.87,1.5,0.87,0,0,3,0,1,0,0,0,1.2,0.4,1.5,0.87,1.5,0.87,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,4,5,4,1,0,0.5,0.5,0,0,0,1,0,0,0.25,0.75,0,3,2,2,1,2,1,2.5,1.5,2,1,0.5,0.5,0,0,2.5,1.5,0,0,3,0,1,0,0,0,0.67,0.17,0,0.17,0,0.17,0,0,0,0.17,0,0,0,2,1,0,0,0.17,0,0,0,0,0,0,0,0.17
8jcfz,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8jcgp,0,1.64,1.59,2.5,0.5,7,0,1,0,1,0,1.64,1.59,1.77,1.62,1.64,1.59,1.92,1.66,2.5,0.5,7,0,1,0,1.5,0.5,1.77,1.62,1.92,1.66,1.77,1.62,2.5,0.5,7,0,1,0,1.2,0.4,0,0,0,1,0,0,0,0,0,0,23,8,10,11,5,7,0.22,0.3,0.22,0.26,0,0,0.43,0.57,0.2,0.1,0.4,0.4,7.67,3.77,3.33,0.47,3.33,0.47,4.33,0.47,2.33,0.47,2.33,1.7,0,0,7,6,5,0,7,0,1,0,1,0,0.09,0.17,0.43,0.3,0,0.09,0,0,0,0,0.09,0,0.04,3.67,0.47,0,0.35,0,0,0,0,0,0,0.09,0,0.09
8jch5,0,1.44,1.03,1.35,1.03,1.58,1.44,1.29,0.59,1.64,0.88,1.44,1.03,1.47,1.04,1.11,0.46,1.26,0.72,1.15,0.65,1.36,0.81,1.29,0.59,1.29,0.8,1.13,0.38,1.63,1.25,1.56,1.08,1.44,1.06,1.58,1.44,1.64,0.77,1.64,0.88,0,0,0,0,0,1,0,0,0,0,78,67,44,58,12,20,0.29,0.24,0.23,0.23,0.4,0.3,0.3,0.25,0.41,0.25,0.27,0.27,26,2.16,23,1.63,18,1.63,22,2.94,7,1.41,8.33,0.47,0,0,13.67,4.03,3.33,3.3,4,0.82,2,0.82,4.33,2.49,0.18,0.28,0.17,0.37,0.14,0.03,0.01,0,0.03,0.04,0.01,0.01,0.01,14.67,0.47,0,0.15,0.56,0.04,0,0,0,0.05,0,0,0.03
8jchh,0,1.24,0.97,1.34,1.32,1.29,0.45,1.1,0.3,1.1,0.43,1.26,0.98,1.28,0.99,1.14,0.49,1.28,0.75,1.37,0.96,1.38,0.49,1.16,0.36,1.1,0.43,1.34,0.8,1.81,1.69,1.4,1.08,1.61,1.46,1.64,0.64,1.1,0.3,1.1,0.43,0,0,0,0,1,0,0,0,0,0,134,101,67,61,23,59,0.53,0.13,0.16,0.17,0.49,0.12,0.25,0.29,0.63,0.18,0.25,0.24,44.67,7.41,36,5.35,29.33,3.86,27,0.82,13.67,1.89,22,1.63,0,0,14,2.16,7.67,2.87,2.33,0.94,3,1,3,1,0.21,0.32,0.2,0.27,0.09,0.01,0.03,0,0.01,0.01,0.01,0.01,0.01,16.33,2.49,0,0,0.25,0.01,0.25,0.01,0,0,0.01,0.04,0.01
8jciv,0,1.46,1.65,1.85,2.78,1.11,0.31,1.56,1.12,1.17,0.38,1.5,1.67,1.5,1.67,1.13,0.36,1.22,0.72,1.42,1.15,1.25,0.43,1.19,0.39,1.04,0.19,1.27,1.21,2.75,3.21,1.52,1.68,2.06,2.9,1.25,0.43,1.56,1.12,1.17,0.38,0,0,0,1,0,0,0,0,0,0,99,73,53,54,4,46,0.37,0.1,0.25,0.27,0.33,0.11,0.22,0.39,0.4,0.15,0.38,0.4,33,0.82,27,1.63,23.33,0.94,23.67,0.47,2.67,0.47,16.33,1.25,0,0,16,0.82,6.67,1.25,2,1,5,1.41,3,0,0.26,0.22,0.19,0.32,0.05,0.02,0,0,0.02,0.01,0.01,0.04,0.02,14,0,0,0,0.72,0,0,0,0.01,0,0,0,0.01
8jclv,0,2.13,8.59,2.38,11.7,1.96,5.35,2.07,6.99,1.97,6.76,2.18,8.69,2.26,8.87,1.27,0.92,1.74,2.83,1.97,4.1,1.47,1.38,1.7,2.34,1.66,1.87,1.84,1.92,3.11,5.09,3.64,11.16,4.15,15.33,3.12,6.71,3.6,9.2,3.4,8.79,0,0,0,0,1,0,0,0,0,0,2382,1292,435,306,99,205,0.37,0.16,0.21,0.25,0.54,0.33,0.32,0.46,0.59,0.37,0.42,0.47,794,21.46,518,12.33,239,8.16,186.67,3.77,74.33,2.36,103,9.93,1,0,419.33,18.62,172.33,20.4,62.67,13.82,87,4.32,97.33,7.59,0.27,0.25,0.23,0.25,0.16,0,0.01,0,0,0,0,0,0,24,0,0.01,0.01,0.16,0.06,0.08,0.04,0,0.02,0,0,0
8jcoh,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8jcru,0,1.13,0.33,1.5,0.5,1,0,1,0,1,0,1.13,0.33,1.13,0.33,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.13,0.33,1.13,0.33,1.5,0.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,8,8,9,6,3,0.33,0.33,0.11,0.22,0,0.67,0,0.33,0.38,0.38,0.13,0.25,3,0.82,3,0.82,3,0.82,3,0.82,2.67,0.47,1,0.82,0,0,2,0,1,0,1,0,1,0,1,0,0.33,0.44,0,0.22,0.11,0.11,0,0,0,0.11,0,0,0.22,2.67,0.47,0,0,0.11,0.33,0,0,0,0,0,0.11,0.11
8jcuw,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8jg20,0,1.26,2.25,1.24,2.24,1.17,0.97,1.29,2.27,1.3,2.63,1.29,2.27,1.3,2.28,1.2,0.64,1.84,1.88,1.83,1.81,1.57,1.08,1.87,2.02,1.96,2.12,2.35,6.82,6.48,17.44,1.59,2.64,1.61,2.77,1.36,1.17,1.71,2.73,1.6,2.96,0,0,0,1,0,0,0,0,0,0,1995,1326,284,316,52,657,0.29,0.13,0.27,0.31,0.4,0.22,0.33,0.44,0.58,0.36,0.5,0.52,665,65.73,480.33,22.98,166,18.02,171,4.32,33.33,5.56,283.67,26.61,0,0,134.33,9.67,35,7.79,12.67,3.3,39.33,5.44,47.33,8.81,0.25,0.25,0.23,0.26,0.07,0,0.01,0,0,0,0.01,0,0,24,0,0,0.03,0.72,0.06,0,0.01,0,0,0.01,0,0
8jg2a,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1.2,0.4,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,6,6,6,3,2,0.33,0.33,0,0.33,0.5,0,0,0.5,0.33,0.33,0,0.33,2,0.82,2,0.82,2,0.82,2,0.82,1.67,0.94,0.67,0.47,0,0,1,0,0,0,1,0,0,0,1,0,0.83,0,0.17,0,0.17,0.17,0,0,0,0.17,0,0,0.17,1.67,0.47,0,0,0.67,0.17,0,0,0,0,0,0,0.17
8jg49,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8jg5r,0,1.43,0.73,1.67,0.94,0,0,1,0,1.5,0.5,1.43,0.73,1.43,0.73,1.25,0.66,1.43,0.73,1.67,0.94,0,0,1,0,1.5,0.5,1.43,0.73,1.43,0.73,1.43,0.73,1.67,0.94,0,0,1,0,1.5,0.5,0,0,0,0,1,0,0,0,0,0,10,6,6,6,5,4,0.5,0,0.2,0.3,0.25,0,0.5,0.25,0.5,0,0.33,0.33,3.33,1.25,2.67,0.47,2.33,0.47,2.33,0.47,2.33,0.47,1.33,1.25,0,0,3,2,2,1,0,0,0,0,2,0,0.1,0.2,0.4,0.3,0,0.1,0,0,0,0.1,0.1,0,0.4,2.33,0.47,0,0,0.1,0.3,0.4,0,0,0,0,0.1,0.1
8jg82,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8jg8w,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,2,1,0.33,0,0.33,0.33,1,0,0,0,0.33,0,0.33,0.33,3,0,3,0,3,0,3,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0.33,0,0.67,0,0.33,0.33,0,0,0,0,0,0,0,3,0,0,0.33,0.67,0,0,0,0,0,0,0,0
